date,max_shock,breadth,countries,n_countries,emfi_pre_mean,emfi_post_mean,emfi_post_max,emfi_delta,p_stress_on_day,p_stress_peak,tci_pre_mean,tci_post_max,category
2025-03-17,0.0926677071963874,1,Spain,1,-0.0120880964526795,-0.7909671943539885,-0.6000833907747105,-0.778879097901309,5.027560718056269e-05,0.0033111009387023,63.09601290326332,63.0661248097458,Absorbed
2025-03-18,0.3752500523485694,1,Netherlands,1,-0.1761049208683707,-0.8360822087384495,-0.6000833907747105,-0.6599772878700788,0.0030663925722057,0.0033111009387023,63.104400062508205,63.03328818897995,Absorbed
2025-03-24,0.1791967079984731,1,Sweden,1,-0.7450234128862123,-0.3133730221275562,1.325202539304869,0.4316503907586561,1.6973365387530665e-05,1.0,62.85360133227312,64.33703772794178,Systemic
2025-04-25,0.0828116812537656,1,Italy,1,1.823033578372177,1.894046319460262,2.9958618511700346,0.0710127410880852,5.627153636184812e-05,0.9998726141241004,89.00213247590614,89.31223921679266,Systemic
2025-04-28,0.322006081110088,1,Ireland,1,1.925700455517214,1.9631780150519067,2.9958618511700346,0.0374775595346925,0.000274650586219,0.9998726141241004,89.09377388188969,89.31223921679266,Systemic
2025-05-05,0.3752500523485694,1,Netherlands,1,1.894046319460262,1.9386889246441903,2.6106871985568665,0.0446426051839281,0.3886800883159447,0.9183107379682496,89.16349416310405,89.16355125427611,Systemic
2025-05-19,0.6390675505730479,1,Sweden,1,1.8634940840019696,1.7949198993518631,2.1426615231688046,-0.0685741846501066,0.1250532909470815,0.2020038868834679,88.5273100850944,87.66666045633195,Absorbed
2025-06-02,0.2504554057227728,1,Portugal,1,1.606257452469169,1.3716087753657171,1.4838395002784517,-0.2346486771034519,7.068715609489059e-05,0.0001681022263983,86.98323427674575,87.11854633093728,Absorbed
2025-07-02,0.1065570063839025,1,France,1,1.4925553574512114,1.4993554519412509,1.6793369467638315,0.0068000944900394,4.52304486656431e-05,7.562513829910145e-05,86.82739397683777,86.59486000269334,Localized
2025-07-14,0.4219838701014251,1,Sweden,1,1.5658422305850093,0.6901297923951175,1.338664169165999,-0.8757124381898918,0.0001586502375511,0.0061046654603516,86.59190494991007,86.96801415334366,Absorbed
2025-07-31,0.2800880540247314,1,Croatia,1,-0.2047840276821833,0.3883081700687641,1.535935891469883,0.5930921977509475,3.0866223567700137e-13,0.0009640601318652,86.74574155205532,86.86804534670402,Localized
2025-08-12,0.1790885241890666,1,Croatia,1,-0.0692585762442292,-0.0952761728046747,0.0699622244508455,-0.0260175965604454,1.5311816706162058e-12,1.5311816706162058e-12,86.63758085061724,87.2171999737272,Absorbed
2025-08-15,0.5181297227871822,1,Poland,1,-0.1821669274800135,-0.0604852871534475,0.2061135753499661,0.1216816403265659,7.922241963164688e-13,4.693642094882651e-10,86.80465508036909,87.2171999737272,Localized
2025-08-25,0.1790885241890666,2,Croatia; Ireland,2,-0.0604852871534475,-0.1287040737329398,-0.0029658344949849,-0.0682187865794922,2.555391256009426e-13,9.192954667274456e-13,87.08958454502609,86.79657621414802,Absorbed
2025-09-02,0.1790885241890666,1,Croatia,1,-0.1287040737329398,-0.4413130647734283,0.749737442955915,-0.3126089910404884,5.950290791393221e-09,1.087159132527993e-07,86.74299310433705,86.76715817362029,Absorbed
2025-09-15,0.2022171944213868,1,Croatia,1,-1.096151693849072,-1.4153419305545951,-0.9297231900372528,-0.3191902367055232,3.4036960335056105e-06,0.0030638403477915,69.18357680371186,64.15427264010297,Absorbed
2025-09-29,0.1504587713067853,1,Germany,1,-1.630533273309909,-1.725363242740935,-1.3478371300616256,-0.0948299694310264,0.0047204759004893,0.0047204759004893,56.55850366219893,55.28025530678536,Absorbed
2025-10-06,0.3505410211887677,1,Netherlands,1,-1.68057836188693,-1.801916645365198,-1.4059803575891552,-0.1213382834782681,2.441161297003939e-06,0.0024503168127819,54.75515222868118,51.28884391555767,Absorbed
2025-10-13,0.1790885241890666,1,Croatia,1,-1.806810491233152,-1.9316171477101796,-1.865751651990116,-0.1248066564770273,5.284806813293879e-06,5.284806813293879e-06,50.89273091366237,51.11585545953111,Absorbed
